"222";"4 ก.ค.2015 05:30";"5.4";"325.1";"32.6";"-";"-"
"222";"4 ก.ค.2015 06:00";"5.4";"324.4";"32.6";"-";"-"
"222";"4 ก.ค.2015 06:30";"5.4";"323.2";"32.6";"-";"-"
"222";"4 ก.ค.2015 07:00";"5.4";"322.1";"32.6";"-";"-"
"222";"4 ก.ค.2015 07:30";"5.4";"322.3";"32.6";"-";"-"
"222";"4 ก.ค.2015 08:00";"5.4";"323.8";"32.6";"-";"-"
"222";"4 ก.ค.2015 08:30";"5.4";"324.3";"32.7";"-";"-"
"222";"4 ก.ค.2015 09:00";"5.4";"324.8";"32.7";"-";"-"
"222";"4 ก.ค.2015 09:30";"5.4";"324.6";"32.9";"-";"-"
"222";"4 ก.ค.2015 10:00";"5.4";"323.9";"32.9";"-";"-"
"222";"4 ก.ค.2015 10:30";"5.4";"324.2";"32.9";"-";"-"
"222";"4 ก.ค.2015 11:00";"5.5";"324.1";"33.1";"-";"-"
"222";"4 ก.ค.2015 11:30";"5.8";"328.4";"33.4";"-";"-"
"222";"4 ก.ค.2015 12:00";"5.3";"322.1";"33.3";"-";"-"
"222";"4 ก.ค.2015 12:30";"5.4";"325.0";"33.0";"-";"-"
"222";"4 ก.ค.2015 13:00";"5.4";"327.1";"33.1";"-";"-"
"222";"4 ก.ค.2015 13:30";"5.5";"329.4";"33.3";"-";"-"
"222";"4 ก.ค.2015 14:00";"5.4";"331.6";"33.3";"-";"-"
"222";"4 ก.ค.2015 14:30";"5.5";"334.5";"33.3";"-";"-"
"222";"4 ก.ค.2015 15:00";"5.4";"337.0";"33.3";"-";"-"
"222";"4 ก.ค.2015 15:30";"5.4";"338.2";"33.4";"-";"-"
"222";"4 ก.ค.2015 16:00";"5.4";"337.5";"33.4";"-";"-"
"222";"4 ก.ค.2015 16:30";"5.5";"335.3";"33.4";"-";"-"
"222";"4 ก.ค.2015 17:00";"5.5";"332.2";"33.4";"-";"-"
"222";"4 ก.ค.2015 17:30";"5.6";"329.4";"33.3";"-";"-"
"222";"4 ก.ค.2015 18:00";"5.6";"326.4";"33.3";"-";"-"
"222";"4 ก.ค.2015 18:30";"5.6";"323.1";"33.2";"-";"-"
"222";"4 ก.ค.2015 19:00";"5.7";"319.9";"33.2";"-";"-"
"222";"4 ก.ค.2015 19:30";"5.7";"318.2";"33.1";"-";"-"
"222";"4 ก.ค.2015 20:00";"5.6";"316.2";"33.1";"-";"-"
"222";"4 ก.ค.2015 20:30";"5.5";"314.5";"33.0";"-";"-"
"222";"4 ก.ค.2015 21:00";"5.5";"313.5";"32.9";"-";"-"
"222";"4 ก.ค.2015 21:30";"5.5";"313.2";"32.9";"-";"-"
"222";"4 ก.ค.2015 22:00";"5.4";"313.5";"32.9";"-";"-"
"222";"4 ก.ค.2015 22:30";"5.4";"313.4";"32.8";"-";"-"
"222";"4 ก.ค.2015 23:00";"5.4";"313.5";"32.8";"-";"-"
"222";"4 ก.ค.2015 23:30";"5.4";"313.5";"32.7";"-";"-"
"222";"5 ก.ค.2015 00:00";"5.4";"313.4";"32.7";"-";"-"
"222";"5 ก.ค.2015 00:30";"5.4";"313.9";"32.7";"-";"-"
"222";"5 ก.ค.2015 01:00";"5.4";"314.3";"32.7";"-";"-"
